,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4536,34,7,1,1,0,125,0,0,0,6,7,219,1,-1,0,3,1
4537,33,5,1,1,0,2971,0,0,0,7,6,416,1,-1,0,3,1
4538,44,8,1,1,0,251,0,0,0,11,1,1759,4,-1,0,3,1
4539,65,10,1,2,0,4715,0,0,0,6,1,252,1,-1,0,3,1
4540,33,7,1,2,0,5467,0,0,0,20,0,362,1,128,0,2,1
4541,48,9,1,1,0,817,0,0,0,13,3,520,1,279,3,1,1
4542,34,4,1,2,0,3036,1,0,0,12,6,434,1,-1,0,3,1
4543,37,0,0,1,0,3645,0,0,0,20,9,751,1,21,0,2,1
4544,48,7,1,2,0,1206,0,0,0,10,1,365,2,20,0,2,1
4545,37,4,1,2,0,0,0,0,0,17,4,259,2,182,3,1,1
4546,28,7,1,0,0,156,0,0,0,22,5,1119,2,-1,0,3,1
4547,30,7,1,1,0,364,0,0,0,15,8,245,1,67,2,0,1
4548,53,6,1,0,0,3457,0,0,0,18,2,239,1,-1,0,3,1
4549,34,4,1,1,0,4154,0,0,0,20,8,315,2,97,9,1,1
4550,47,4,0,1,0,569,1,0,0,6,3,352,2,-1,0,3,1
4551,43,5,1,1,0,418,0,1,0,8,1,1012,2,-1,0,3,1
4552,28,6,1,1,0,444,0,0,0,19,6,465,2,100,3,1,1
4553,55,6,0,2,0,1399,0,0,1,9,5,696,1,-1,0,3,1
4554,40,0,1,0,0,-313,1,0,1,15,7,494,1,-1,0,3,1
4555,36,1,1,1,0,-423,1,0,1,15,8,726,1,-1,0,3,1
4556,64,3,1,2,0,12873,1,0,0,7,10,487,1,-1,0,3,1
4557,43,5,1,1,0,5032,0,0,0,20,9,390,2,-1,0,3,1
4558,41,1,0,0,0,2284,1,0,1,17,6,811,2,-1,0,3,1
4559,33,7,1,2,0,508,0,0,0,23,3,998,7,-1,0,3,1
4560,39,9,1,1,0,3677,0,0,0,10,1,706,2,-1,0,3,1
4561,46,2,1,1,0,2100,1,0,0,10,8,481,1,98,1,1,1
4562,34,4,1,1,0,1216,0,0,0,24,5,270,4,-1,0,3,1
4563,83,4,1,0,0,223,0,0,0,28,9,140,1,-1,0,3,1
4564,55,3,1,1,0,813,0,0,0,9,4,666,1,217,2,0,1
4565,29,1,1,2,0,684,0,0,0,23,4,161,2,44,1,1,1
4566,28,4,2,1,0,-20,0,0,0,15,11,250,1,99,10,1,1
4567,52,4,1,1,0,81,0,0,0,24,1,1203,5,-1,0,3,1
4568,41,4,1,2,0,273,1,0,0,17,7,875,1,125,2,2,1
4569,55,4,1,1,0,4,1,0,1,27,8,636,1,-1,0,3,1
4570,25,7,2,1,0,494,0,0,0,17,7,389,1,-1,0,3,1
4571,43,4,1,2,0,0,0,0,0,15,5,594,2,-1,0,3,1
4572,33,4,1,2,0,3071,0,0,0,16,7,458,1,-1,0,3,1
4573,57,4,1,0,0,213,0,0,0,11,4,463,1,-1,0,3,1
4574,58,4,1,1,0,1040,0,0,0,16,1,973,5,-1,0,3,1
4575,69,6,1,0,0,4675,0,0,0,12,2,143,3,-1,0,3,1
4576,59,2,1,2,0,8930,0,0,0,6,7,719,2,24,4,1,1
4577,79,5,1,0,0,8378,0,0,1,11,5,597,1,125,9,0,1
4578,66,6,0,1,0,1307,0,0,0,16,1,395,5,-1,0,3,1
4579,59,7,1,1,0,4253,0,0,0,15,1,241,2,737,1,1,1
4580,49,8,0,1,0,11,0,0,0,13,9,183,1,121,1,2,1
4581,41,2,2,1,0,-121,0,0,0,24,0,1487,1,142,2,0,1
4582,35,8,2,1,0,14,0,0,0,12,1,584,2,-1,0,3,1
4583,45,1,1,1,0,44,0,0,0,25,1,383,6,-1,0,3,1
4584,29,4,1,2,0,1006,0,0,0,16,9,232,1,69,0,1,1
4585,65,2,0,1,0,3882,0,0,0,6,2,252,1,186,1,1,1
4586,34,1,2,1,0,457,0,0,0,13,5,1090,3,-1,0,3,1
4587,71,5,0,0,0,236,0,0,0,20,9,95,1,9,0,2,1
4588,40,7,1,0,0,1262,0,0,0,15,3,269,3,390,2,0,1
4589,41,0,1,1,0,2011,0,0,0,27,5,188,1,213,1,0,1
4590,41,1,1,1,0,671,1,1,0,21,7,1316,7,89,1,1,1
4591,28,5,2,2,0,441,0,0,0,18,5,474,2,94,2,1,1
4592,39,7,1,1,0,276,0,0,0,9,7,89,1,66,1,2,1
4593,27,6,1,1,0,1342,0,0,0,21,4,284,4,90,4,1,1
4594,37,8,1,2,0,22,1,0,0,1,5,234,1,7,0,2,1
4595,47,1,1,0,0,-35,0,0,0,18,0,645,1,244,1,0,1
4596,27,7,1,1,0,-24,0,0,0,21,4,1604,12,-1,0,3,1
4597,36,4,1,2,0,2721,0,0,1,4,5,519,1,-1,0,3,1
4598,32,0,1,1,0,1768,0,0,0,5,6,177,1,6,0,2,1
4599,29,8,1,1,0,488,0,0,0,24,5,232,1,-1,0,3,1
4600,40,1,1,1,0,725,0,0,0,23,5,645,1,-1,0,3,1
4601,35,7,1,1,0,1097,0,0,0,11,8,143,1,171,5,1,1
4602,25,9,1,1,0,523,1,0,0,23,2,409,2,-1,0,3,1
4603,44,2,1,0,0,770,0,0,0,13,3,351,3,56,0,2,1
4604,30,4,1,1,0,2440,0,0,0,12,8,612,4,5,1,2,1
4605,49,4,1,1,0,1199,0,0,0,14,0,904,2,0,0,2,1
4606,55,6,0,2,0,1378,0,0,2,10,6,704,1,-1,0,3,1
4607,43,8,0,1,0,13,0,0,0,12,8,170,1,92,1,2,1
4608,35,4,1,2,0,3027,0,0,0,16,2,336,1,-1,0,3,1
4609,57,7,1,0,0,71,0,0,1,14,5,1095,3,-1,0,3,1
4610,38,0,1,1,0,97,0,0,0,13,5,1329,1,-1,0,3,1
4611,30,0,1,1,0,314,0,0,0,23,5,1404,1,-1,0,3,1
4612,37,3,1,1,0,213,0,0,0,14,3,246,1,-1,0,3,1
4613,35,4,1,2,0,2355,1,0,0,14,8,608,4,-1,0,3,1
4614,31,5,1,1,0,444,0,0,0,16,5,486,2,80,2,1,1
4615,48,9,1,1,0,823,0,0,0,13,4,518,1,279,3,2,1
4616,40,6,1,0,0,160,0,0,1,3,5,549,1,-1,0,3,1
4617,40,2,1,1,0,57,0,0,0,20,7,224,2,346,2,0,1
4618,40,0,1,1,0,612,0,0,0,11,7,447,2,374,2,0,1
4619,30,6,1,1,0,49,0,0,1,27,7,540,2,-1,0,3,1
4620,42,8,1,1,0,153,0,0,0,21,1,360,6,-1,0,3,1
4621,43,5,1,1,0,1366,1,0,0,21,6,1003,1,171,2,0,1
4622,47,4,1,2,0,1148,0,0,0,5,1,386,1,62,1,2,1
4623,42,0,0,1,0,951,0,0,0,30,3,933,1,5,0,2,1
4624,67,5,1,0,0,286,0,0,0,24,4,396,2,-1,0,3,1
4625,44,7,1,1,0,508,0,0,0,17,5,796,8,-1,0,3,1
4626,53,0,0,1,0,448,0,0,0,4,0,561,1,-1,0,3,1
4627,30,1,2,1,0,472,0,0,0,11,5,1085,2,-1,0,3,1
4628,29,3,1,1,0,2827,0,0,1,4,5,363,1,-1,0,3,1
4629,53,8,1,1,0,2211,0,0,0,15,7,138,1,73,1,1,1
4630,32,6,2,2,0,5222,0,0,0,16,9,259,2,64,1,0,1
4631,31,4,1,1,0,1662,0,0,0,8,5,269,1,-1,0,3,1
4632,56,9,1,0,0,968,0,0,0,5,1,359,1,-1,0,3,1
4633,35,6,1,1,0,265,0,0,2,21,8,759,2,-1,0,3,1
4634,46,2,0,1,0,727,0,0,0,25,6,1234,3,59,0,2,1
4635,42,2,1,2,0,3624,0,0,0,21,9,455,1,140,1,2,1
4636,38,4,1,2,0,2762,0,0,1,2,5,525,1,-1,0,3,1
4637,56,4,1,2,0,8231,0,0,0,4,6,234,1,11,0,2,1
4638,56,3,1,1,0,320,0,0,1,27,6,1078,4,-1,0,3,1
4639,31,0,2,1,0,4810,0,0,0,15,8,371,1,143,3,2,1
4640,46,5,1,1,0,2240,0,0,0,25,3,778,1,50,0,1,1
4641,33,3,1,1,0,1402,0,0,0,8,6,298,3,42,2,2,1
4642,36,4,1,2,0,5371,0,0,0,17,2,450,3,18,0,2,1
4643,28,4,1,1,0,2552,0,0,0,18,3,522,1,-1,0,3,1
4644,29,8,1,1,0,564,0,0,0,26,1,982,11,-1,0,3,1
4645,37,8,1,2,0,190,0,0,0,1,9,236,1,106,1,2,1
4646,24,9,1,1,0,555,0,0,0,17,1,459,2,-1,0,3,1
4647,65,7,1,0,0,946,0,0,0,11,0,376,1,-1,0,3,1
4648,36,4,0,1,0,144,0,0,0,19,0,1111,2,-1,0,3,1
4649,52,4,0,2,0,8196,0,0,0,6,5,195,1,-1,0,3,1
4650,42,3,1,1,0,687,0,0,0,12,6,478,1,332,3,0,1
4651,51,4,1,0,0,2577,0,0,0,6,10,321,2,100,2,2,1
4652,31,2,1,1,0,1035,0,0,0,12,8,225,2,53,0,1,1
4653,38,4,1,2,0,2756,0,0,1,2,5,524,1,-1,0,3,1
4654,36,7,1,1,0,485,0,0,0,18,8,296,2,182,7,1,1
4655,82,4,1,0,0,425,0,0,0,21,6,882,1,143,1,0,1
4656,27,3,1,1,0,794,0,0,0,22,10,565,1,-1,0,3,1
4657,32,4,2,1,0,36,0,0,0,19,1,670,4,-1,0,3,1
4658,28,7,1,1,0,73,1,0,2,22,7,547,1,-1,0,3,1
4659,42,4,1,2,0,5118,0,0,0,25,8,427,2,-1,0,3,1
4660,36,4,1,1,0,1317,0,0,0,29,6,228,1,5,0,2,1
4661,51,0,1,1,0,3636,0,0,1,15,7,221,1,41,2,2,1
4662,32,4,1,1,0,2459,0,0,0,12,6,206,1,196,2,1,1
4663,52,6,0,1,0,457,0,0,0,11,7,496,1,92,1,2,1
4664,35,4,1,2,0,2531,1,0,0,13,8,729,4,-1,0,3,1
4665,28,7,2,1,0,145,0,0,0,5,4,339,2,157,2,2,1
4666,50,7,1,0,0,393,0,0,1,29,6,864,4,-1,0,3,1
4667,44,6,1,1,0,2744,1,0,0,15,7,850,3,-1,0,3,1
4668,54,4,0,1,0,2174,0,0,0,18,8,1028,1,1,0,2,1
4669,46,0,1,0,0,-414,1,0,0,14,8,542,1,-1,0,3,1
4670,44,6,0,1,0,3696,0,0,0,10,3,853,2,-1,0,3,1
4671,46,1,1,1,0,13,0,0,0,26,4,433,4,-1,0,3,1
4672,39,4,0,2,0,5160,0,0,0,20,1,334,7,112,3,1,1
4673,35,2,1,1,0,2976,0,0,0,6,5,387,2,107,1,1,1
4674,41,1,1,1,0,-760,1,0,0,15,5,924,1,-1,0,3,1
4675,36,8,1,0,0,421,0,0,0,6,2,724,1,-1,0,3,1
4676,49,6,1,2,0,697,0,0,0,10,1,285,1,-1,0,3,1
4677,49,3,0,0,0,-36,0,0,1,5,5,2298,1,-1,0,3,1
4678,62,5,0,1,0,1491,0,0,0,8,6,503,1,0,0,2,1
4679,61,6,0,1,0,4783,0,0,0,8,3,226,1,-1,0,3,1
4680,41,2,2,1,0,29,0,0,0,19,0,1191,2,220,2,1,1
4681,46,2,2,1,0,221,1,0,0,13,5,341,2,407,1,0,1
4682,54,3,0,1,0,-95,1,0,2,21,8,701,1,-1,0,3,1
4683,36,0,0,1,0,549,1,0,0,12,8,481,1,357,3,0,1
4684,35,6,0,1,0,686,0,0,0,11,2,604,1,-1,0,3,1
4685,29,8,1,1,0,225,0,0,0,27,0,273,1,-1,0,3,1
4686,35,4,1,1,0,-17,0,0,0,6,10,183,1,92,7,2,1
4687,75,4,0,0,0,222,0,0,0,20,9,97,1,-1,0,3,1
4688,30,6,2,2,0,5388,0,0,0,22,3,327,1,39,0,1,1
4689,33,5,0,1,0,118,0,0,0,16,0,1107,2,-1,0,3,1
4690,28,7,1,1,0,155,0,0,0,23,4,1124,2,-1,0,3,1
4691,62,5,1,0,0,187,0,0,0,12,2,476,1,17,0,2,1
4692,72,4,1,1,0,8301,0,0,0,7,6,574,1,46,8,0,1
4693,32,8,2,2,0,5502,0,0,0,23,0,343,1,141,0,2,1
4694,43,5,1,0,0,26,0,0,0,16,6,517,2,-1,0,3,1
4695,59,5,1,1,0,838,0,0,0,10,2,705,1,123,2,0,1
4696,64,3,0,1,0,1375,0,0,0,12,3,383,5,-1,0,3,1
4697,46,0,0,1,0,2230,0,0,0,12,3,120,1,3,0,2,1
4698,36,4,2,1,0,281,0,0,0,17,3,1559,2,-1,0,3,1
4699,37,8,1,1,0,4489,0,0,0,16,7,845,1,32,0,2,1
4700,46,4,1,1,0,2317,0,0,0,6,1,226,3,-1,0,3,1
4701,44,4,0,2,0,1303,0,0,0,12,1,718,2,-1,0,3,1
4702,34,6,1,1,0,270,0,0,2,20,8,759,2,-1,0,3,1
4703,40,3,1,1,0,180,0,0,0,3,8,264,1,-1,0,3,1
4704,73,5,1,1,0,8722,0,0,1,14,6,566,1,44,8,0,1
4705,38,7,1,0,0,2557,0,0,0,11,6,275,1,155,2,2,1
4706,43,4,0,2,0,7724,0,0,0,15,3,159,1,1,0,2,1
4707,45,6,1,1,0,395,0,0,0,21,10,383,1,182,3,0,1
4708,44,0,0,1,0,3666,0,0,0,18,9,621,1,73,2,2,1
4709,48,3,0,1,0,754,0,0,0,30,5,1212,3,0,0,2,1
4710,36,3,1,0,0,43,1,0,0,23,8,547,2,-1,0,3,1
4711,55,4,1,2,0,1,0,0,1,27,7,649,1,-1,0,3,1
4712,30,8,1,1,0,4504,1,0,0,15,8,806,1,-1,0,3,1
4713,55,6,1,0,0,376,0,0,0,29,5,838,5,-1,0,3,1
4714,38,5,1,1,0,242,0,0,0,9,7,375,2,158,1,1,1
4715,40,0,0,0,0,-306,1,0,1,14,8,533,1,-1,0,3,1
4716,42,1,0,0,0,850,0,0,1,6,4,1072,3,-1,0,3,1
4717,33,5,1,1,0,258,0,0,0,10,4,197,1,62,0,2,1
4718,37,5,2,1,0,274,0,0,0,16,3,1593,2,-1,0,3,1
4719,45,4,1,1,0,721,0,0,0,17,0,355,1,-1,0,3,1
4720,38,5,1,0,0,2263,1,0,0,13,7,902,3,-1,0,3,1
4721,47,6,1,0,0,1971,1,0,1,7,6,1195,4,-1,0,3,1
4722,29,7,1,1,0,172,0,0,0,1,6,322,2,132,2,2,1
4723,82,5,1,0,0,235,0,0,0,29,9,148,1,-1,0,3,1
4724,45,4,2,1,0,3715,0,0,1,12,5,930,5,-1,0,3,1
4725,48,4,1,0,0,3249,0,0,0,13,3,583,3,-1,0,3,1
4726,30,0,2,1,0,305,0,0,0,29,0,633,1,84,1,2,1
4727,34,5,1,1,0,1100,0,0,0,8,4,212,1,181,4,1,1
4728,28,4,2,2,0,71,0,0,0,20,8,678,2,115,1,0,1
4729,40,2,0,1,0,4092,0,0,0,2,1,327,2,111,2,1,1
4730,51,3,0,1,0,8957,0,0,0,14,5,524,3,-1,0,3,1
4731,39,1,1,1,0,2013,0,0,0,25,7,156,1,126,2,0,1
4732,29,6,1,1,0,3,0,0,0,20,5,1596,12,-1,0,3,1
4733,83,4,1,0,0,227,0,0,0,27,9,151,1,-1,0,3,1
4734,40,3,0,1,0,3671,0,0,0,14,5,834,2,-1,0,3,1
4735,49,5,0,1,0,2041,1,0,1,11,7,1138,3,-1,0,3,1
4736,30,1,1,1,0,325,0,0,0,23,5,1409,1,-1,0,3,1
4737,39,4,1,0,0,4695,1,0,0,19,5,717,5,-1,0,3,1
4738,37,5,1,2,0,221,0,0,0,10,2,343,2,-1,0,3,1
4739,57,8,1,0,0,72,0,0,1,10,7,1036,2,-1,0,3,1
4740,49,3,1,0,0,20,0,0,0,13,7,523,2,-1,0,3,1
4741,45,4,1,2,0,2155,0,0,0,13,7,502,4,-1,0,3,1
4742,32,1,1,1,0,1906,0,0,0,15,5,710,2,-1,0,3,1
4743,36,7,1,1,0,483,0,0,0,16,7,200,1,21,0,2,1
4744,37,5,1,2,0,219,0,0,0,2,5,205,1,97,1,2,1
4745,40,4,1,2,0,5229,0,0,0,21,6,445,3,-1,0,3,1
4746,29,6,1,1,0,4476,0,0,0,10,6,750,1,45,0,2,1
4747,55,9,1,0,0,3403,0,0,0,20,0,242,1,-1,0,3,1
4748,61,5,1,1,0,922,0,0,0,11,3,637,1,185,2,0,1
4749,30,4,1,1,0,4534,0,0,0,14,5,420,1,-1,0,3,1
4750,53,8,0,0,0,-48,0,0,0,14,7,691,1,280,1,0,1
4751,50,4,0,1,0,3462,0,0,0,26,9,101,1,12,0,2,1
4752,53,3,0,1,0,1024,0,0,2,9,8,737,1,-1,0,3,1
4753,36,6,1,1,0,476,0,0,0,22,2,248,1,29,0,2,1
4754,40,4,1,1,0,2628,0,0,0,10,3,198,1,27,0,2,1
4755,27,4,1,2,0,2559,0,0,0,13,3,493,1,-1,0,3,1
4756,43,8,1,1,0,2774,1,0,0,24,4,686,1,-1,0,3,1
4757,47,4,0,1,0,567,1,0,0,6,3,352,2,-1,0,3,1
4758,39,7,1,1,0,1082,0,0,2,17,8,744,1,-1,0,3,1
4759,30,7,2,0,0,381,0,0,0,10,2,710,1,20,0,2,1
4760,38,5,1,1,0,-421,1,0,0,15,6,492,1,-1,0,3,1
4761,50,1,1,2,0,2249,0,0,0,18,2,241,2,-1,0,3,1
4762,44,4,1,1,0,3505,0,0,0,14,9,654,1,96,2,2,1
4763,38,4,1,2,0,1209,0,0,1,12,9,350,2,-1,0,3,1
4764,56,3,0,0,0,-66,0,0,2,8,6,792,1,-1,0,3,1
4765,48,3,2,1,0,119,0,0,0,25,1,1252,5,-1,0,3,1
4766,46,6,1,1,0,2551,0,0,0,21,2,166,3,279,2,1,1
4767,33,5,1,1,0,-23,1,0,0,12,5,577,1,172,3,1,1
4768,49,8,1,1,0,595,0,0,0,3,9,384,2,408,1,1,1
4769,31,1,1,1,0,504,0,0,0,10,5,1117,2,-1,0,3,1
4770,39,4,1,2,0,2762,1,0,1,2,6,530,2,-1,0,3,1
4771,44,2,1,1,0,-440,1,0,0,14,7,530,1,-1,0,3,1
4772,49,2,1,0,0,760,0,0,0,15,0,345,3,-1,0,3,1
4773,64,2,1,1,0,3885,0,0,1,5,0,240,1,186,2,2,1
4774,40,4,2,0,0,22019,0,0,0,22,0,549,1,-1,0,3,1
4775,32,5,2,2,0,5713,0,0,0,18,7,206,1,33,0,1,1
4776,38,2,1,2,0,352,0,0,0,10,0,647,1,24,0,2,1
4777,60,2,0,0,0,4095,0,0,0,12,5,444,2,-1,0,3,1
4778,48,5,1,1,0,23,0,0,1,10,4,821,1,-1,0,3,1
4779,44,3,1,1,0,2320,0,0,0,6,2,222,3,43,0,2,1
4780,32,4,1,2,0,2509,1,0,0,23,2,880,5,-1,0,3,1
4781,53,9,0,1,0,2208,0,0,0,12,8,105,1,87,1,1,1
4782,36,3,1,1,0,704,0,0,0,25,5,627,1,-1,0,3,1
4783,41,1,1,0,0,1203,0,0,0,22,0,371,1,239,2,2,1
4784,36,3,1,1,0,0,1,0,0,24,2,1538,6,97,2,1,1
4785,29,1,2,1,0,481,0,0,0,10,5,1096,3,-1,0,3,1
4786,37,6,2,1,0,2258,1,0,0,13,7,937,3,-1,0,3,1
4787,75,5,0,1,0,3788,0,0,0,15,3,218,1,181,1,1,1
4788,43,4,1,2,0,5071,0,0,0,26,9,419,2,-1,0,3,1
4789,46,7,1,1,0,201,0,0,0,10,2,1677,3,-1,0,3,1
4790,50,7,1,2,0,416,0,0,0,12,6,437,2,516,3,0,1
4791,41,6,0,1,0,4986,0,0,0,11,3,284,5,83,2,2,1
4792,78,2,1,0,0,-1,0,0,0,22,2,639,1,191,1,0,1
4793,36,1,0,0,0,-394,1,0,0,12,7,773,1,-1,0,3,1
4794,36,1,1,0,0,1167,0,0,0,12,0,322,1,283,3,1,1
4795,36,5,2,1,0,-135,1,0,0,17,4,1173,2,307,5,1,1
4796,72,5,0,0,0,4657,0,0,0,15,2,104,4,-1,0,3,1
4797,29,4,1,1,0,4470,1,0,0,15,8,597,1,-1,0,3,1
4798,38,6,1,1,0,230,0,0,0,11,0,336,1,-1,0,3,1
4799,41,4,0,2,0,5025,0,0,0,22,0,252,8,178,4,1,1
4800,65,2,1,1,0,3878,0,0,1,6,0,237,1,185,2,2,1
4801,42,4,0,2,0,7715,0,0,0,15,3,139,1,-1,0,3,1
4802,44,3,1,2,0,244,0,0,0,30,0,588,1,2,0,2,1
4803,38,5,1,0,0,23,0,0,0,15,4,570,2,-1,0,3,1
4804,41,7,2,1,0,420,0,0,2,22,6,980,2,-1,0,3,1
4805,49,4,1,0,0,3282,0,0,0,18,2,574,3,-1,0,3,1
4806,32,4,1,2,0,2445,1,0,0,13,8,658,4,-1,0,3,1
4807,35,4,2,1,0,2543,0,0,0,11,2,232,1,338,3,0,1
4808,45,7,0,1,0,849,0,0,0,8,1,750,3,59,1,2,1
4809,33,6,1,1,0,60,0,0,0,19,1,835,2,-1,0,3,1
4810,61,4,1,1,0,1968,0,0,0,25,4,203,1,77,3,2,1
4811,37,1,0,1,0,498,1,0,0,9,8,484,1,357,4,0,1
4812,47,7,1,1,0,2258,0,0,0,11,9,121,1,133,2,0,1
4813,34,6,1,1,0,5651,0,0,0,20,1,314,2,182,1,2,1
4814,50,4,1,2,0,1829,0,0,0,26,3,240,1,13,0,2,1
4815,60,3,1,1,0,914,0,0,0,13,1,394,1,-1,0,3,1
4816,36,0,0,1,0,3644,0,0,0,19,8,814,2,-1,0,3,1
4817,41,6,0,1,0,9,0,0,0,15,6,160,1,64,0,2,1
4818,42,8,0,1,0,3285,0,0,1,13,8,1718,2,-1,0,3,1
4819,33,8,1,0,0,388,0,0,0,4,4,747,1,-1,0,3,1
4820,43,5,1,0,0,6965,0,0,0,22,9,423,1,46,1,2,1
4821,24,6,2,1,0,809,0,0,0,27,9,191,1,90,2,0,1
4822,39,2,1,0,0,661,0,0,0,6,3,864,1,-1,0,3,1
4823,49,1,0,2,0,-540,1,0,0,25,5,914,1,-1,0,3,1
4824,35,1,1,1,0,5,0,1,0,28,1,348,1,-1,0,3,1
4825,58,5,1,1,0,1008,0,0,0,11,3,600,1,190,2,1,1
4826,48,3,1,1,0,1807,0,0,0,25,3,248,1,4,0,2,1
4827,48,1,1,1,0,2040,0,0,0,6,7,452,1,164,1,0,1
4828,44,6,1,1,0,1691,0,0,0,7,4,271,1,155,4,2,1
4829,40,4,1,2,0,485,0,0,0,11,7,214,2,169,5,2,1
4830,38,6,1,2,0,248,0,0,0,6,1,355,1,-1,0,3,1
4831,28,8,2,1,0,65,0,0,0,18,6,313,2,149,5,1,1
4832,33,3,1,1,0,3080,0,0,0,19,6,423,2,59,0,1,1
4833,33,6,2,1,0,483,0,0,0,20,5,725,9,-1,0,3,1
4834,47,0,0,1,0,4098,0,0,0,2,0,396,2,0,0,2,1
4835,34,8,1,2,0,183,0,0,0,1,8,265,1,115,2,2,1
4836,51,1,1,1,0,2055,1,0,0,30,1,266,1,474,1,0,1
4837,67,4,1,0,0,359,0,0,0,20,6,894,1,158,2,0,1
4838,35,4,1,2,0,2640,0,0,0,14,0,141,1,12,0,2,1
4839,25,7,1,1,0,4501,1,0,0,12,8,752,1,-1,0,3,1
4840,45,2,1,0,0,890,0,0,0,6,5,389,1,-1,0,3,1
4841,47,5,2,1,0,394,0,0,2,21,6,1043,2,-1,0,3,1
4842,51,6,1,0,0,4276,0,0,0,15,5,353,1,60,6,2,1
4843,33,6,2,1,0,2543,0,0,0,12,3,240,1,277,3,1,1
4844,54,2,0,1,0,537,1,0,0,7,1,353,2,-1,0,3,1
4845,61,3,1,1,0,1898,0,0,0,24,4,241,1,91,3,2,1
4846,38,9,0,1,0,905,1,0,0,10,2,693,1,150,4,0,1
4847,33,8,1,1,0,2091,0,0,0,9,3,502,2,-1,0,3,1
4848,51,7,1,1,0,646,0,0,0,7,5,404,1,483,2,0,1
4849,38,2,1,0,0,2288,1,0,1,15,6,823,3,-1,0,3,1
4850,36,6,1,1,0,969,0,0,0,19,5,198,1,39,2,1,1
4851,44,5,1,1,0,2289,0,0,0,10,9,132,1,153,2,0,1
4852,48,5,1,1,0,3707,0,0,0,9,4,759,1,34,1,2,1
4853,35,5,2,2,0,0,0,0,0,24,6,254,2,151,6,0,1
4854,54,4,1,2,0,8500,0,0,0,8,6,211,1,-1,0,3,1
4855,29,2,0,1,0,456,1,0,0,18,5,677,4,-1,0,3,1
4856,49,4,1,2,0,1215,0,0,0,13,1,874,3,-1,0,3,1
4857,37,6,1,1,0,539,0,0,0,24,8,324,2,166,6,1,1
4858,41,0,0,1,0,3656,0,0,0,19,9,687,1,47,1,2,1
4859,56,1,0,1,0,1,0,0,0,23,5,175,1,120,2,0,1
4860,45,7,0,1,0,887,0,0,0,10,3,685,1,180,4,0,1
4861,35,3,1,1,0,5964,1,0,0,21,7,221,1,13,0,2,1
4862,36,3,1,1,0,-537,1,0,1,13,5,666,2,-1,0,3,1
4863,34,2,1,2,0,193,1,0,0,17,6,800,1,-1,0,3,1
4864,60,0,1,1,0,3781,0,0,0,17,1,206,1,187,7,2,1
4865,61,5,1,1,0,12608,0,0,0,20,5,238,1,-1,0,3,1
4866,41,5,1,0,0,7099,0,0,0,16,8,652,2,264,2,1,1
4867,27,8,1,2,0,1159,0,0,1,24,6,789,1,-1,0,3,1
4868,32,4,2,1,0,0,0,0,0,5,2,550,3,-1,0,3,1
4869,33,3,1,1,0,-7,1,0,0,6,2,251,1,97,3,2,1
4870,69,5,1,0,0,246,0,0,0,19,3,434,2,-1,0,3,1
4871,31,8,2,0,0,378,0,0,0,6,4,742,1,-1,0,3,1
4872,28,5,2,2,0,439,0,0,0,12,3,488,2,93,2,1,1
4873,40,2,1,0,0,34,1,0,0,19,9,545,1,10,0,2,1
4874,33,6,1,1,0,388,0,0,0,12,8,252,1,94,4,0,1
4875,52,2,0,1,0,283,0,0,0,27,4,1096,4,-1,0,3,1
4876,37,5,1,1,0,4159,0,0,0,19,7,314,2,97,9,1,1
4877,26,6,2,1,0,685,1,0,2,16,7,582,3,-1,0,3,1
4878,37,6,1,1,0,1568,0,0,0,16,4,775,2,-1,0,3,1
4879,44,4,1,1,0,1472,1,0,0,19,9,1029,1,153,1,1,1
4880,31,5,1,1,0,4582,0,0,0,12,4,387,1,-1,0,3,1
4881,34,0,1,1,0,2377,0,0,0,9,8,160,1,208,2,0,1
4882,28,7,2,2,0,5322,0,0,0,15,7,236,1,74,1,0,1
4883,41,7,2,1,0,-149,0,0,0,20,6,1187,3,198,4,2,1
4884,35,1,1,1,0,-591,1,0,1,16,6,870,2,-1,0,3,1
4885,45,5,1,0,0,2570,0,0,0,8,8,299,1,128,2,2,1
4886,40,7,0,1,0,710,0,0,0,8,4,853,1,-1,0,3,1
4887,57,5,1,1,0,836,0,0,0,9,2,716,2,104,1,1,1
4888,43,2,0,0,0,797,0,0,1,6,5,973,2,-1,0,3,1
4889,45,0,1,1,0,21,0,0,0,26,0,387,5,-1,0,3,1
4890,35,3,1,0,0,1137,0,0,0,13,3,261,1,261,4,2,1
4891,32,1,1,0,0,419,1,0,1,3,5,774,4,-1,0,3,1
4892,59,4,1,1,0,1916,0,0,0,24,4,207,1,75,3,2,1
4893,44,7,0,1,0,856,0,0,0,8,1,742,3,76,2,1,1
4894,31,6,0,1,0,-347,0,0,0,16,5,500,1,-1,0,3,1
4895,44,0,1,1,0,204,0,0,0,3,6,239,1,-1,0,3,1
4896,28,1,1,1,0,459,0,0,0,20,0,405,1,-1,0,3,1
4897,41,2,1,2,0,3619,0,0,0,21,9,443,1,144,1,2,1
4898,58,5,0,1,0,858,0,0,0,10,3,675,1,180,3,0,1
4899,26,5,1,1,0,4484,1,0,0,13,8,661,1,-1,0,3,1
4900,27,6,1,1,0,51,0,0,1,27,8,541,1,-1,0,3,1
